id_transaccion,id_comercio_comercio,fecha_transaccion,tipo_operacion,id_operacion,estado,monto,moneda,id_producto,motivo_venta_observada,numero_serie_terminal,codigo_autorizacion,numero_referencia,numero_lote,monto_dcc,dcc,numero_tarjeta,origen_tarjeta,tipo_tarjeta,marca_tarjeta,tipo_captura,banco_emisor,numero_cuenta,banco_pagador,numero_cuotas,transaccion_cuotas_sin_interes,nombre_programa,id_detalle_transaccion,importe_descuento,cashback,monto_cashback,comision_cuota_sin_interes,paga_rapido,qr,importe_propina,RUC,codigo_comercio,nombre_comercio,direccion,telefono,email,fecha_registro,ciudad,distrito,provincia,departamento,tipo_comercio,sector,ingresos_anuales,fecha_apertura,numero_empleados,frecuencia_transacciones,nivel_lealtad,id_comercio_producto,nombre_producto,categoria,precio_unitario,banco,comision,fecha,descripcion,es_dia_festivo,comision_aplicada,DayOfMonth
1069,29,2023-11-29 00:30:59.420217,Venta,29_869,Completado,959.06,Soles,690,Observado,364443,149661,266465690158,7497,4.36,SI,4549******2736,Nacional,Débito,Visa,CHIP,Interbank,5009838259,Scotiabank,6,NO,Paga Rápido,1269,50.68,SI,15.55,1.39,SI,NO,2.21,205500029,C029,Comercio 29,Dirección Y,987654321,correo29@example.com,2024-11-14,Lima,Los Olivos,Provincia X,Departamento X,Minorista,Moda,186567.26,2015-09-12,20,Semanal,Plata,136,Producto E,Electrónica,466.22,Interbank,0.012,,,False,11.50872,29
1070,29,2024-06-21 00:30:59.420217,Venta,29_870,En proceso,1055.67,Soles,570,Observado,624881,492169,145523363771,2021,7.52,SI,4128******4967,Internacional,Débito,Amex,Magstripe,Scotiabank,2891106409,Interbank,3,NO,,1270,60.36,SI,11.21,2.64,NO,NO,3.09,205500029,C029,Comercio 29,Dirección Y,987654321,correo29@example.com,2024-11-14,Lima,Los Olivos,Provincia X,Departamento X,Minorista,Moda,186567.26,2015-09-12,20,Semanal,Plata,112,Producto E,Alimentos,49.86,Scotiabank,0.014,,,False,14.779380000000002,21
1071,29,2024-04-27 00:30:59.420217,Venta,29_871,Rechazado,1158.59,Soles,474,Observado,777280,600674,740970274636,5234,2.17,SI,4068******5520,Internacional,Débito,Amex,Magstripe,Interbank,1324351986,Interbank,2,NO,,1271,56.35,SI,8.95,6.29,SI,SI,3.68,205500029,C029,Comercio 29,Dirección Y,987654321,correo29@example.com,2024-11-14,Lima,Los Olivos,Provincia X,Departamento X,Minorista,Moda,186567.26,2015-09-12,20,Semanal,Plata,93,Producto D,Ropa,424.79,Interbank,0.012,,,False,13.90308,27
1072,29,2024-08-03 00:30:59.420217,Venta,29_872,En proceso,1491.22,Soles,659,,749624,688797,863185373254,8266,3.02,SI,4862******3019,Nacional,Débito,Visa,Manual,Scotiabank,3850124726,BBVA,5,NO,Descuento Especial,1272,92.57,SI,14.02,0.43,NO,SI,12.48,205500029,C029,Comercio 29,Dirección Y,987654321,correo29@example.com,2024-11-14,Lima,Los Olivos,Provincia X,Departamento X,Minorista,Moda,186567.26,2015-09-12,20,Semanal,Plata,130,Producto D,Alimentos,433.47,Scotiabank,0.014,,,False,20.87708,3
1073,29,2024-01-05 00:30:59.420217,Venta,29_873,En proceso,1249.29,Soles,578,Sin observaciones,292129,695019,892826698976,6980,34.98,NO,4832******8004,Internacional,Débito,Amex,QR,BCP,3777373614,Interbank,4,SI,Descuento Especial,1273,14.59,NO,15.15,1.67,NO,NO,3.76,205500029,C029,Comercio 29,Dirección Y,987654321,correo29@example.com,2024-11-14,Lima,Los Olivos,Provincia X,Departamento X,Minorista,Moda,186567.26,2015-09-12,20,Semanal,Plata,114,Producto C,Ropa,438.8,BCP,0.015,,,False,18.739349999999998,5
1074,29,2024-10-22 00:30:59.420217,Venta,29_874,Rechazado,1309.31,Soles,658,,870240,634574,758955640500,3746,7.79,NO,4777******7021,Nacional,Débito,Amex,Manual,BBVA,2002009585,BCP,0,NO,Paga Rápido,1274,41.07,SI,13.25,5.51,NO,NO,7.78,205500029,C029,Comercio 29,Dirección Y,987654321,correo29@example.com,2024-11-14,Lima,Los Olivos,Provincia X,Departamento X,Minorista,Moda,186567.26,2015-09-12,20,Semanal,Plata,130,Producto C,Alimentos,425.15,BBVA,0.013,,,False,17.02103,22
1075,29,2024-03-04 00:30:59.420217,Venta,29_875,En proceso,1393.92,Soles,411,Sin observaciones,231998,644055,264710265724,6003,47.32,NO,4712******6649,Nacional,Débito,MasterCard,Magstripe,BCP,6363123668,BCP,7,NO,,1275,48.67,SI,2.99,8.9,NO,SI,14.23,205500029,C029,Comercio 29,Dirección Y,987654321,correo29@example.com,2024-11-14,Lima,Los Olivos,Provincia X,Departamento X,Minorista,Moda,186567.26,2015-09-12,20,Semanal,Plata,81,Producto A,Ropa,424.78,BCP,0.015,,,False,20.9088,4
1076,29,2024-07-21 00:30:59.420217,Venta,29_876,Rechazado,1922.6,Soles,91,Observado,152946,551109,598805055857,6656,14.2,SI,4274******9420,Internacional,Crédito,Amex,CHIP,Interbank,3247060330,BCP,1,NO,Paga Rápido,1276,62.57,SI,7.07,8.78,SI,NO,10.11,205500029,C029,Comercio 29,Dirección Y,987654321,correo29@example.com,2024-11-14,Lima,Los Olivos,Provincia X,Departamento X,Minorista,Moda,186567.26,2015-09-12,20,Semanal,Plata,17,Producto A,Ropa,159.06,Interbank,0.018,,,False,34.60679999999999,21
1077,29,2024-05-01 00:30:59.420217,Venta,29_877,En proceso,1419.21,Soles,67,Sin observaciones,938170,675879,854920828195,6076,19.76,NO,4706******9088,Internacional,Débito,Amex,Manual,BCP,6203389476,Scotiabank,11,SI,Cashback Program,1277,30.87,SI,6.16,3.8,SI,NO,11.38,205500029,C029,Comercio 29,Dirección Y,987654321,correo29@example.com,2024-11-14,Lima,Los Olivos,Provincia X,Departamento X,Minorista,Moda,186567.26,2015-09-12,20,Semanal,Plata,12,Producto B,Ropa,324.04,BCP,0.015,,,False,21.288149999999998,1
1078,29,2024-07-08 00:30:59.420217,Venta,29_878,En proceso,1964.62,Soles,365,,440810,763739,474498899423,8101,21.57,NO,4979******3808,Nacional,Débito,Visa,CHIP,Interbank,5647099230,Scotiabank,8,SI,Paga Rápido,1278,22.78,SI,5.58,7.35,SI,NO,3.62,205500029,C029,Comercio 29,Dirección Y,987654321,correo29@example.com,2024-11-14,Lima,Los Olivos,Provincia X,Departamento X,Minorista,Moda,186567.26,2015-09-12,20,Semanal,Plata,71,Producto E,Muebles,53.22,Interbank,0.012,,,False,23.57544,8
1079,30,2024-09-16 00:30:59.420217,Venta,30_879,Completado,1487.78,Soles,452,,847733,652837,277305144070,7812,24.82,SI,4984******6848,Internacional,Débito,MasterCard,QR,Scotiabank,6808214325,Interbank,9,SI,Descuento Especial,1279,67.32,SI,9.58,6.9,SI,SI,5.17,205500030,C030,Comercio 30,Dirección Y,987654321,correo30@example.com,2024-11-14,Trujillo,Centro,Provincia X,Departamento X,Minorista,Alimentos,58004.38,2024-03-16,97,Diaria,Bronce,89,Producto B,Muebles,41.75,Scotiabank,0.014,,,False,20.82892,16
1080,30,2024-08-28 00:30:59.420217,Venta,30_880,Rechazado,947.21,Soles,528,,346355,815645,684448663455,7017,49.57,NO,4063******8868,Nacional,Crédito,MasterCard,Magstripe,Interbank,4348740255,Interbank,11,NO,Paga Rápido,1280,42.25,NO,19.14,0.59,NO,SI,4.68,205500030,C030,Comercio 30,Dirección Y,987654321,correo30@example.com,2024-11-14,Trujillo,Centro,Provincia X,Departamento X,Minorista,Alimentos,58004.38,2024-03-16,97,Diaria,Bronce,104,Producto C,Electrónica,152.76,Interbank,0.018,,,False,17.04978,28
1081,30,2024-08-09 00:30:59.420217,Venta,30_881,Completado,29.36,Soles,798,,179300,702913,277052100206,6557,3.86,SI,4171******3378,Internacional,Débito,MasterCard,QR,BCP,6606286627,Interbank,11,NO,Descuento Especial,1281,92.55,SI,11.13,7.16,NO,NO,5.32,205500030,C030,Comercio 30,Dirección Y,987654321,correo30@example.com,2024-11-14,Trujillo,Centro,Provincia X,Departamento X,Minorista,Alimentos,58004.38,2024-03-16,97,Diaria,Bronce,158,Producto C,Muebles,299.1,BCP,0.015,,,False,0.44039999999999996,9
1082,30,2024-10-02 00:30:59.420217,Venta,30_882,En proceso,1248.98,Soles,571,,548976,160441,858290220276,6913,18.48,SI,4341******1126,Nacional,Débito,Amex,QR,Scotiabank,4905322143,BCP,7,SI,Descuento Especial,1282,23.8,NO,2.73,1.75,SI,NO,5.28,205500030,C030,Comercio 30,Dirección Y,987654321,correo30@example.com,2024-11-14,Trujillo,Centro,Provincia X,Departamento X,Minorista,Alimentos,58004.38,2024-03-16,97,Diaria,Bronce,113,Producto A,Electrónica,216.7,Scotiabank,0.014,,,False,17.48572,2
1083,30,2023-12-19 00:30:59.420217,Venta,30_883,Completado,1646.59,Soles,827,Sin observaciones,117698,341270,631356196992,4974,21.85,SI,4560******3890,Internacional,Débito,Amex,QR,Scotiabank,4297160525,BBVA,5,NO,Paga Rápido,1283,36.07,NO,8.24,4.81,SI,SI,3.06,205500030,C030,Comercio 30,Dirección Y,987654321,correo30@example.com,2024-11-14,Trujillo,Centro,Provincia X,Departamento X,Minorista,Alimentos,58004.38,2024-03-16,97,Diaria,Bronce,164,Producto B,Ropa,230.51,Scotiabank,0.014,,,False,23.05226,19
1084,30,2024-07-14 00:30:59.420217,Venta,30_884,En proceso,1175.16,Soles,691,Sin observaciones,751239,984880,914855333025,7948,24.82,SI,4509******5822,Nacional,Débito,Amex,Manual,BBVA,3270215511,Interbank,3,SI,Cashback Program,1284,43.78,SI,19.7,7.5,NO,NO,3.65,205500030,C030,Comercio 30,Dirección Y,987654321,correo30@example.com,2024-11-14,Trujillo,Centro,Provincia X,Departamento X,Minorista,Alimentos,58004.38,2024-03-16,97,Diaria,Bronce,137,Producto A,Ropa,224.67,BBVA,0.013,,,False,15.27708,14
1085,30,2024-04-25 00:30:59.420217,Venta,30_885,Rechazado,874.66,Soles,72,Observado,499309,911078,802251128093,5121,9.56,SI,4421******5264,Nacional,Débito,MasterCard,Magstripe,BBVA,1906354068,BCP,3,SI,Cashback Program,1285,73.0,SI,12.33,8.55,SI,SI,1.72,205500030,C030,Comercio 30,Dirección Y,987654321,correo30@example.com,2024-11-14,Trujillo,Centro,Provincia X,Departamento X,Minorista,Alimentos,58004.38,2024-03-16,97,Diaria,Bronce,13,Producto B,Muebles,429.67,BBVA,0.013,,,False,11.370579999999999,25
1086,30,2024-02-23 00:30:59.420217,Venta,30_886,Rechazado,1291.66,Soles,230,Sin observaciones,443264,443737,666173508002,8117,37.75,SI,4545******5681,Internacional,Crédito,Amex,CHIP,Interbank,8781410506,BCP,3,NO,Cashback Program,1286,42.0,NO,2.89,8.76,NO,SI,1.55,205500030,C030,Comercio 30,Dirección Y,987654321,correo30@example.com,2024-11-14,Trujillo,Centro,Provincia X,Departamento X,Minorista,Alimentos,58004.38,2024-03-16,97,Diaria,Bronce,44,Producto E,Ropa,199.45,Interbank,0.018,,,False,23.24988,23
1087,30,2024-03-31 00:30:59.420217,Venta,30_887,Completado,1947.17,Soles,716,Observado,921745,449509,250723337993,2040,18.23,NO,4762******5952,Nacional,Débito,MasterCard,CHIP,BBVA,9897641305,BCP,7,SI,,1287,8.03,NO,19.7,7.21,SI,NO,10.59,205500030,C030,Comercio 30,Dirección Y,987654321,correo30@example.com,2024-11-14,Trujillo,Centro,Provincia X,Departamento X,Minorista,Alimentos,58004.38,2024-03-16,97,Diaria,Bronce,142,Producto A,Alimentos,307.79,BBVA,0.013,,,False,25.31321,31
1088,30,2024-04-03 00:30:59.421218,Venta,30_888,En proceso,1455.32,Soles,244,,107298,336114,259555051522,4485,41.11,SI,4953******5275,Nacional,Crédito,MasterCard,CHIP,Scotiabank,5161845495,BBVA,1,SI,,1288,25.14,NO,9.17,3.22,NO,SI,10.9,205500030,C030,Comercio 30,Dirección Y,987654321,correo30@example.com,2024-11-14,Trujillo,Centro,Provincia X,Departamento X,Minorista,Alimentos,58004.38,2024-03-16,97,Diaria,Bronce,47,Producto D,Muebles,489.08,Scotiabank,0.019,,,False,27.651079999999997,3
1089,30,2024-09-23 00:30:59.421218,Venta,30_889,Rechazado,183.49,Soles,634,Sin observaciones,637839,301215,720377183317,5070,0.47,SI,4743******4331,Internacional,Débito,Visa,Magstripe,BCP,8561443947,Interbank,11,SI,Descuento Especial,1289,23.49,SI,10.98,3.7,NO,SI,7.94,205500030,C030,Comercio 30,Dirección Y,987654321,correo30@example.com,2024-11-14,Trujillo,Centro,Provincia X,Departamento X,Minorista,Alimentos,58004.38,2024-03-16,97,Diaria,Bronce,125,Producto D,Alimentos,420.06,BCP,0.015,,,False,2.75235,23
1090,30,2024-09-11 00:30:59.421218,Venta,30_890,En proceso,1885.97,Soles,958,Sin observaciones,101786,834354,735441984024,4879,27.28,SI,4635******5713,Internacional,Débito,Visa,Manual,Interbank,1484243896,Interbank,4,NO,,1290,14.88,NO,7.8,0.29,NO,SI,1.61,205500030,C030,Comercio 30,Dirección Y,987654321,correo30@example.com,2024-11-14,Trujillo,Centro,Provincia X,Departamento X,Minorista,Alimentos,58004.38,2024-03-16,97,Diaria,Bronce,190,Producto C,Muebles,429.9,Interbank,0.012,,,False,22.63164,11
1091,30,2024-08-09 00:30:59.421218,Venta,30_891,Rechazado,131.65,Soles,350,,581389,363739,874048936022,5409,5.65,SI,4258******8906,Nacional,Débito,Visa,QR,Interbank,6043037004,Interbank,9,NO,Paga Rápido,1291,2.88,SI,0.09,9.62,NO,NO,5.86,205500030,C030,Comercio 30,Dirección Y,987654321,correo30@example.com,2024-11-14,Trujillo,Centro,Provincia X,Departamento X,Minorista,Alimentos,58004.38,2024-03-16,97,Diaria,Bronce,68,Producto E,Muebles,57.42,Interbank,0.012,,,False,1.5798,9
1092,30,2024-08-24 00:30:59.421218,Venta,30_892,Rechazado,1176.38,Soles,604,Sin observaciones,224039,321935,711850438721,6228,5.38,NO,4995******8581,Nacional,Débito,Visa,Magstripe,Interbank,5232888200,Interbank,4,NO,Cashback Program,1292,66.45,SI,8.93,6.93,NO,NO,5.5,205500030,C030,Comercio 30,Dirección Y,987654321,correo30@example.com,2024-11-14,Trujillo,Centro,Provincia X,Departamento X,Minorista,Alimentos,58004.38,2024-03-16,97,Diaria,Bronce,119,Producto D,Alimentos,260.06,Interbank,0.012,,,False,14.116560000000002,24
1093,30,2024-10-04 00:30:59.421218,Venta,30_893,En proceso,1768.23,Soles,31,Sin observaciones,514190,989644,151292812497,7406,46.15,NO,4245******3807,Nacional,Crédito,MasterCard,Magstripe,BCP,2395442707,Interbank,1,SI,Descuento Especial,1293,56.9,NO,11.16,2.16,NO,SI,7.27,205500030,C030,Comercio 30,Dirección Y,987654321,correo30@example.com,2024-11-14,Trujillo,Centro,Provincia X,Departamento X,Minorista,Alimentos,58004.38,2024-03-16,97,Diaria,Bronce,5,Producto A,Muebles,425.42,BCP,0.02,,,False,35.3646,4
1094,30,2024-03-29 00:30:59.421218,Venta,30_894,En proceso,301.38,Soles,531,,530484,899123,977117338163,4367,20.2,SI,4318******2815,Internacional,Crédito,MasterCard,Manual,BCP,7502197620,BBVA,8,NO,Paga Rápido,1294,54.12,NO,18.93,5.13,NO,SI,3.93,205500030,C030,Comercio 30,Dirección Y,987654321,correo30@example.com,2024-11-14,Trujillo,Centro,Provincia X,Departamento X,Minorista,Alimentos,58004.38,2024-03-16,97,Diaria,Bronce,105,Producto A,Ropa,498.92,BCP,0.02,,,False,6.0276,29
1095,30,2024-09-30 00:30:59.421218,Venta,30_895,En proceso,777.15,Soles,816,,565738,549930,990304922327,8147,1.86,SI,4541******9137,Internacional,Débito,Visa,QR,BCP,6149457007,BBVA,8,NO,Paga Rápido,1295,65.16,SI,3.25,2.33,NO,NO,14.01,205500030,C030,Comercio 30,Dirección Y,987654321,correo30@example.com,2024-11-14,Trujillo,Centro,Provincia X,Departamento X,Minorista,Alimentos,58004.38,2024-03-16,97,Diaria,Bronce,162,Producto A,Ropa,490.22,BCP,0.015,,,False,11.65725,30
1096,30,2024-08-03 00:30:59.421218,Venta,30_896,Rechazado,1229.65,Soles,335,,673705,322469,739911000725,9218,40.72,NO,4745******1739,Nacional,Débito,Visa,Magstripe,BBVA,5533632691,Interbank,6,NO,Cashback Program,1296,71.42,NO,19.2,9.85,NO,SI,8.28,205500030,C030,Comercio 30,Dirección Y,987654321,correo30@example.com,2024-11-14,Trujillo,Centro,Provincia X,Departamento X,Minorista,Alimentos,58004.38,2024-03-16,97,Diaria,Bronce,65,Producto E,Alimentos,85.07,BBVA,0.013,,,False,15.98545,3
1097,30,2024-07-23 00:30:59.421218,Venta,30_897,Rechazado,1903.3,Soles,166,Sin observaciones,369577,123026,583415159531,3394,13.94,NO,4568******9462,Internacional,Crédito,Visa,Manual,Scotiabank,2727465263,BCP,0,NO,,1297,28.79,NO,0.42,4.78,NO,NO,9.66,205500030,C030,Comercio 30,Dirección Y,987654321,correo30@example.com,2024-11-14,Trujillo,Centro,Provincia X,Departamento X,Minorista,Alimentos,58004.38,2024-03-16,97,Diaria,Bronce,32,Producto A,Ropa,369.63,Scotiabank,0.019,,,False,36.1627,23
1098,30,2024-05-05 00:30:59.421218,Venta,30_898,Rechazado,999.15,Soles,834,Observado,177020,286203,958325791703,2800,27.04,SI,4695******5971,Nacional,Débito,MasterCard,Manual,Interbank,5995868105,Scotiabank,3,NO,Cashback Program,1298,31.75,SI,15.2,8.28,SI,NO,10.56,205500030,C030,Comercio 30,Dirección Y,987654321,correo30@example.com,2024-11-14,Trujillo,Centro,Provincia X,Departamento X,Minorista,Alimentos,58004.38,2024-03-16,97,Diaria,Bronce,165,Producto D,Ropa,406.69,Interbank,0.012,,,False,11.9898,5
1099,31,2024-01-07 00:30:59.421218,Venta,31_899,Rechazado,233.61,Soles,466,Observado,304071,213902,667034728948,9802,30.4,SI,4546******3271,Nacional,Débito,MasterCard,Manual,Interbank,7521746270,BCP,4,NO,Descuento Especial,1299,91.82,SI,18.52,3.03,SI,SI,9.74,205500031,C031,Comercio 31,Dirección Y,987654321,correo31@example.com,2024-11-14,Arequipa,Miraflores,Provincia X,Departamento X,Minorista,Salud,138395.83,2015-08-20,37,Semanal,Oro,92,Producto A,Alimentos,461.26,Interbank,0.012,,,False,2.8033200000000003,7
1100,31,2024-10-03 00:30:59.421218,Venta,31_900,En proceso,1922.48,Soles,814,,611669,471898,158773196241,1133,21.71,NO,4053******4587,Internacional,Crédito,Amex,Magstripe,BBVA,2906550993,BBVA,10,NO,Descuento Especial,1300,85.01,SI,18.99,4.77,SI,NO,10.07,205500031,C031,Comercio 31,Dirección Y,987654321,correo31@example.com,2024-11-14,Arequipa,Miraflores,Provincia X,Departamento X,Minorista,Salud,138395.83,2015-08-20,37,Semanal,Oro,161,Producto D,Alimentos,138.16,BBVA,0.017,,,False,32.68216,3
1101,31,2024-10-18 00:30:59.421218,Venta,31_901,En proceso,1482.5,Soles,728,Sin observaciones,762090,516242,110402688089,9003,4.4,SI,4176******2161,Nacional,Débito,Visa,Manual,Interbank,5469661682,Interbank,5,NO,Cashback Program,1301,3.93,NO,9.59,2.12,SI,SI,5.18,205500031,C031,Comercio 31,Dirección Y,987654321,correo31@example.com,2024-11-14,Arequipa,Miraflores,Provincia X,Departamento X,Minorista,Salud,138395.83,2015-08-20,37,Semanal,Oro,144,Producto C,Electrónica,243.44,Interbank,0.012,,,False,17.79,18
1102,31,2024-09-22 00:30:59.421218,Venta,31_902,Rechazado,1656.64,Soles,1035,,421742,101985,998112188835,8717,4.78,SI,4857******1363,Internacional,Débito,MasterCard,Magstripe,Scotiabank,9078611103,BBVA,10,SI,Descuento Especial,1302,43.82,SI,13.59,2.04,SI,NO,0.2,205500031,C031,Comercio 31,Dirección Y,987654321,correo31@example.com,2024-11-14,Arequipa,Miraflores,Provincia X,Departamento X,Minorista,Salud,138395.83,2015-08-20,37,Semanal,Oro,205,Producto E,Electrónica,447.0,Scotiabank,0.014,,,False,23.192960000000003,22
1103,31,2024-02-09 00:30:59.421218,Venta,31_903,Rechazado,84.98,Soles,259,,922887,708938,416544160186,9987,10.76,SI,4511******9494,Nacional,Débito,MasterCard,Manual,BBVA,3378548458,Interbank,10,NO,Cashback Program,1303,4.34,SI,11.85,5.6,SI,SI,12.58,205500031,C031,Comercio 31,Dirección Y,987654321,correo31@example.com,2024-11-14,Arequipa,Miraflores,Provincia X,Departamento X,Minorista,Salud,138395.83,2015-08-20,37,Semanal,Oro,50,Producto D,Alimentos,355.39,BBVA,0.013,,,False,1.10474,9
1104,31,2024-05-18 00:30:59.421218,Venta,31_904,Rechazado,1085.11,Soles,736,Sin observaciones,534750,613657,220190680815,9425,17.45,SI,4472******2034,Internacional,Débito,Amex,Magstripe,Scotiabank,3953046860,Scotiabank,8,NO,Cashback Program,1304,36.39,SI,18.76,2.18,SI,SI,4.47,205500031,C031,Comercio 31,Dirección Y,987654321,correo31@example.com,2024-11-14,Arequipa,Miraflores,Provincia X,Departamento X,Minorista,Salud,138395.83,2015-08-20,37,Semanal,Oro,146,Producto A,Electrónica,308.44,Scotiabank,0.014,,,False,15.191539999999998,18
1105,31,2023-11-21 00:30:59.421218,Venta,31_905,Completado,584.71,Soles,995,,224126,725605,538565710203,3381,40.91,SI,4497******1087,Nacional,Débito,Amex,QR,Interbank,8897539795,BBVA,1,SI,Cashback Program,1305,50.72,SI,18.59,8.62,SI,NO,7.33,205500031,C031,Comercio 31,Dirección Y,987654321,correo31@example.com,2024-11-14,Arequipa,Miraflores,Provincia X,Departamento X,Minorista,Salud,138395.83,2015-08-20,37,Semanal,Oro,197,Producto E,Muebles,100.0,Interbank,0.012,,,False,7.016520000000001,21
1106,31,2024-09-07 00:30:59.421218,Venta,31_906,Rechazado,765.09,Soles,119,Observado,492670,858213,300199704694,1754,28.97,NO,4510******3817,Nacional,Débito,Amex,Magstripe,BBVA,8789413386,Scotiabank,7,NO,Paga Rápido,1306,33.93,SI,3.29,4.98,NO,SI,8.88,205500031,C031,Comercio 31,Dirección Y,987654321,correo31@example.com,2024-11-14,Arequipa,Miraflores,Provincia X,Departamento X,Minorista,Salud,138395.83,2015-08-20,37,Semanal,Oro,22,Producto D,Electrónica,321.4,BBVA,0.013,,,False,9.94617,7
1107,31,2024-02-20 00:30:59.421218,Venta,31_907,Rechazado,215.33,Soles,121,Sin observaciones,825691,679812,913887881128,4071,25.35,SI,4198******4576,Nacional,Crédito,MasterCard,Manual,Interbank,4384661239,BBVA,0,NO,Descuento Especial,1307,63.91,NO,12.89,1.34,NO,SI,8.36,205500031,C031,Comercio 31,Dirección Y,987654321,correo31@example.com,2024-11-14,Arequipa,Miraflores,Provincia X,Departamento X,Minorista,Salud,138395.83,2015-08-20,37,Semanal,Oro,23,Producto A,Alimentos,134.1,Interbank,0.018,,,False,3.87594,20
1108,31,2024-01-02 00:30:59.421218,Venta,31_908,Completado,940.33,Soles,243,Sin observaciones,309303,586741,451099834668,9737,9.82,NO,4874******2029,Internacional,Débito,MasterCard,Manual,Interbank,7171192266,Interbank,5,SI,Cashback Program,1308,45.6,NO,9.13,8.62,SI,SI,2.1,205500031,C031,Comercio 31,Dirección Y,987654321,correo31@example.com,2024-11-14,Arequipa,Miraflores,Provincia X,Departamento X,Minorista,Salud,138395.83,2015-08-20,37,Semanal,Oro,47,Producto C,Alimentos,374.79,Interbank,0.012,,,False,11.28396,2
1109,31,2024-02-08 00:30:59.421218,Venta,31_909,En proceso,293.41,Soles,1029,Observado,670851,113004,427888698640,4228,17.55,NO,4554******7150,Internacional,Crédito,MasterCard,QR,Scotiabank,1628403494,Scotiabank,10,SI,Cashback Program,1309,50.8,SI,9.99,5.21,SI,NO,8.83,205500031,C031,Comercio 31,Dirección Y,987654321,correo31@example.com,2024-11-14,Arequipa,Miraflores,Provincia X,Departamento X,Minorista,Salud,138395.83,2015-08-20,37,Semanal,Oro,204,Producto D,Alimentos,325.0,Scotiabank,0.019,,,False,5.57479,8
1110,31,2024-01-05 00:30:59.421218,Venta,31_910,En proceso,852.79,Soles,619,,843170,577340,332134418265,1634,37.08,NO,4050******8304,Nacional,Crédito,Visa,CHIP,BBVA,2298288083,Scotiabank,3,SI,Cashback Program,1310,63.12,NO,2.12,2.23,NO,SI,12.28,205500031,C031,Comercio 31,Dirección Y,987654321,correo31@example.com,2024-11-14,Arequipa,Miraflores,Provincia X,Departamento X,Minorista,Salud,138395.83,2015-08-20,37,Semanal,Oro,122,Producto D,Alimentos,415.27,BBVA,0.017,,,False,14.49743,5
1111,31,2024-04-12 00:30:59.421218,Venta,31_911,En proceso,1054.21,Soles,311,Observado,734439,135846,815304886870,3653,19.7,NO,4066******3914,Nacional,Crédito,MasterCard,QR,Interbank,1719825534,BCP,10,SI,Cashback Program,1311,43.84,NO,16.37,2.94,SI,SI,9.16,205500031,C031,Comercio 31,Dirección Y,987654321,correo31@example.com,2024-11-14,Arequipa,Miraflores,Provincia X,Departamento X,Minorista,Salud,138395.83,2015-08-20,37,Semanal,Oro,61,Producto A,Electrónica,225.17,Interbank,0.018,,,False,18.97578,12
